COLUMN,C58,STORY8,C11
COLUMN,C59,STORY8,C12
COLUMN,C60,STORY8,C13
COLUMN,C61,STORY8,C14
COLUMN,C62,STORY8,C15
COLUMN,C48,STORY9,C1
COLUMN,C49,STORY9,C2
COLUMN,C50,STORY9,C3
COLUMN,C51,STORY9,C4
COLUMN,C52,STORY9,C5
COLUMN,C53,STORY9,C6
COLUMN,C54,STORY9,C7
COLUMN,C55,STORY9,C8
COLUMN,C56,STORY9,C9
COLUMN,C57,STORY9,C10
COLUMN,C58,STORY9,C11
COLUMN,C59,STORY9,C12
COLUMN,C60,STORY9,C13
COLUMN,C61,STORY9,C14
COLUMN,C62,STORY9,C15
COLUMN,C48,STORY10,C1
COLUMN,C49,STORY10,C2
COLUMN,C50,STORY10,C3
COLUMN,C51,STORY10,C4
COLUMN,C52,STORY10,C5
COLUMN,C53,STORY10,C6
COLUMN,C54,STORY10,C7
COLUMN,C55,STORY10,C8
COLUMN,C56,STORY10,C9
COLUMN,C57,STORY10,C10
COLUMN,C58,STORY10,C11
COLUMN,C59,STORY10,C12
COLUMN,C60,STORY10,C13
COLUMN,C61,STORY10,C14
COLUMN,C62,STORY10,C15
COLUMN,C48,STORY11,C1
COLUMN,C49,STORY11,C2
COLUMN,C50,STORY11,C3
COLUMN,C51,STORY11,C4
COLUMN,C52,STORY11,C5
COLUMN,C53,STORY11,C6
COLUMN,C54,STORY11,C7
COLUMN,C55,STORY11,C8
COLUMN,C56,STORY11,C9
COLUMN,C57,STORY11,C10
COLUMN,C58,STORY11,C11
COLUMN,C59,STORY11,C12
COLUMN,C60,STORY11,C13
COLUMN,C61,STORY11,C14
COLUMN,C62,STORY11,C15
COLUMN,C48,STORY12,C1
COLUMN,C49,STORY12,C2
COLUMN,C50,STORY12,C3
COLUMN,C51,STORY12,C4
COLUMN,C52,STORY12,C5
COLUMN,C53,STORY12,C6
COLUMN,C54,STORY12,C7
COLUMN,C55,STORY12,C8
COLUMN,C56,STORY12,C9
COLUMN,C57,STORY12,C10
COLUMN,C58,STORY12,C11
COLUMN,C59,STORY12,C12
COLUMN,C60,STORY12,C13
COLUMN,C61,STORY12,C14
COLUMN,C62,STORY12,C15
COLUMN,C48,STORY13,C1
COLUMN,C49,STORY13,C2
COLUMN,C50,STORY13,C3
COLUMN,C51,STORY13,C4
COLUMN,C52,STORY13,C5
COLUMN,C53,STORY13,C6
COLUMN,C54,STORY13,C7
COLUMN,C55,STORY13,C8
COLUMN,C56,STORY13,C9
COLUMN,C57,STORY13,C10
COLUMN,C58,STORY13,C11
COLUMN,C59,STORY13,C12
COLUMN,C60,STORY13,C13
COLUMN,C61,STORY13,C14
COLUMN,C62,STORY13,C15
COLUMN,C48,STORY14,C1
COLUMN,C49,STORY14,C2
COLUMN,C50,STORY14,C3
COLUMN,C51,STORY14,C4
COLUMN,C52,STORY14,C5
COLUMN,C53,STORY14,C6
COLUMN,C54,STORY14,C7
COLUMN,C55,STORY14,C8
COLUMN,C56,STORY14,C9
COLUMN,C57,STORY14,C10
COLUMN,C58,STORY14,C11
COLUMN,C59,STORY14,C12
COLUMN,C60,STORY14,C13
COLUMN,C61,STORY14,C14
COLUMN,C62,STORY14,C15
COLUMN,C48,STORY15,C1
COLUMN,C49,STORY15,C2
COLUMN,C50,STORY15,C3
COLUMN,C51,STORY15,C4
COLUMN,C52,STORY15,C5
COLUMN,C53,STORY15,C6
COLUMN,C54,STORY15,C7
COLUMN,C55,STORY15,C8
COLUMN,C56,STORY15,C9
COLUMN,C57,STORY15,C10
COLUMN,C58,STORY15,C11
COLUMN,C59,STORY15,C12
COLUMN,C60,STORY15,C13
COLUMN,C61,STORY15,C14
COLUMN,C62,STORY15,C15
COLUMN,C48,STORY16,C1
COLUMN,C49,STORY16,C2
COLUMN,C50,STORY16,C3
COLUMN,C51,STORY16,C4
COLUMN,C52,STORY16,C5
COLUMN,C53,STORY16,C6
COLUMN,C54,STORY16,C7
COLUMN,C55,STORY16,C8
COLUMN,C56,STORY16,C9
COLUMN,C57,STORY16,C10
COLUMN,C58,STORY16,C11
COLUMN,C59,STORY16,C12
COLUMN,C60,STORY16,C13
COLUMN,C61,STORY16,C14
COLUMN,C62,STORY16,C15
SLAB,F1,STORY1,S1
SLAB,F2,STORY1,S2
SLAB,F3,STORY1,S3
SLAB,F4,STORY1,S4
SLAB,F5,STORY1,S5
SLAB,F6,STORY1,S6
SLAB,F7,STORY1,S7
SLAB,F8,STORY1,S8
SLAB,F9,STORY1,S9
SLAB,F10,STORY1,S10
SLAB,F11,STORY1,S17
SLAB,F12,STORY1,S18
SLAB,F13,STORY1,S19
SLAB,F14,STORY1,S20
SLAB,F15,STORY1,S21
SLAB,F16,STORY1,S22
SLAB,F17,STORY1,S25
SLAB,F18,STORY1,S26
SLAB,F19,STORY1,S27
SLAB,F20,STORY1,S28
SLAB,F21,STORY1,S29
SLAB,F22,STORY1,S30
SLAB,F23,STORY1,S32
SLAB,F24,STORY1,S23
SLAB,F25,STORY1,S33
SLAB,F26,STORY1,S34
SLAB,F27,STORY1,S35
SLAB,F28,STORY1,S37
SLAB,F29,STORY1,S38
SLAB,F1,STORY2,S1
SLAB,F2,STORY2,S2
SLAB,F3,STORY2,S3
SLAB,F4,STORY2,S4
SLAB,F5,STORY2,S5
SLAB,F6,STORY2,S6
SLAB,F7,STORY2,S7
SLAB,F8,STORY2,S8
SLAB,F9,STORY2,S9
SLAB,F10,STORY2,S10
SLAB,F11,STORY2,S17
SLAB,F12,STORY2,S18
SLAB,F13,STORY2,S19
SLAB,F14,STORY2,S20
SLAB,F15,STORY2,S21
SLAB,F16,STORY2,S22
SLAB,F17,STORY2,S25
SLAB,F18,STORY2,S26
SLAB,F19,STORY2,S27
SLAB,F20,STORY2,S28
SLAB,F21,STORY2,S29
SLAB,F22,STORY2,S30
SLAB,F23,STORY2,S32
SLAB,F24,STORY2,S23
SLAB,F25,STORY2,S33
SLAB,F26,STORY2,S34
SLAB,F27,STORY2,S35
SLAB,F28,STORY2,S37
SLAB,F29,STORY2,S38
SLAB,F1,STORY3,S1
SLAB,F2,STORY3,S2
SLAB,F3,STORY3,S3
SLAB,F4,STORY3,S4
SLAB,F5,STORY3,S5
SLAB,F6,STORY3,S6
SLAB,F7,STORY3,S7
SLAB,F8,STORY3,S8
SLAB,F9,STORY3,S9
SLAB,F10,STORY3,S10
SLAB,F11,STORY3,S17
SLAB,F12,STORY3,S18
SLAB,F13,STORY3,S19
SLAB,F14,STORY3,S20
SLAB,F15,STORY3,S21
SLAB,F16,STORY3,S22
SLAB,F17,STORY3,S25
SLAB,F18,STORY3,S26
SLAB,F19,STORY3,S27
SLAB,F20,STORY3,S28
SLAB,F21,STORY3,S29
SLAB,F22,STORY3,S30
SLAB,F23,STORY3,S32
SLAB,F24,STORY3,S23
SLAB,F25,STORY3,S33
SLAB,F26,STORY3,S34
SLAB,F27,STORY3,S35
SLAB,F28,STORY3,S37
SLAB,F29,STORY3,S38
SLAB,F1,STORY4,S1
SLAB,F2,STORY4,S2
SLAB,F3,STORY4,S3
SLAB,F4,STORY4,S4
SLAB,F5,STORY4,S5
SLAB,F6,STORY4,S6
SLAB,F7,STORY4,S7
SLAB,F8,STORY4,S8
SLAB,F9,STORY4,S9
SLAB,F10,STORY4,S10
SLAB,F11,STORY4,S17
SLAB,F12,STORY4,S18
SLAB,F13,STORY4,S19
SLAB,F14,STORY4,S20
SLAB,F15,STORY4,S21
SLAB,F16,STORY4,S22
SLAB,F17,STORY4,S25
SLAB,F18,STORY4,S26
SLAB,F19,STORY4,S27
SLAB,F20,STORY4,S28
SLAB,F21,STORY4,S29
SLAB,F22,STORY4,S30
SLAB,F23,STORY4,S32
SLAB,F24,STORY4,S23
SLAB,F25,STORY4,S33
SLAB,F26,STORY4,S34
SLAB,F27,STORY4,S35
SLAB,F28,STORY4,S37
SLAB,F29,STORY4,S38
SLAB,F1,STORY5,S1
SLAB,F2,STORY5,S2
SLAB,F3,STORY5,S3
SLAB,F4,STORY5,S4
SLAB,F5,STORY5,S5
SLAB,F6,STORY5,S6
SLAB,F7,STORY5,S7
SLAB,F8,STORY5,S8
SLAB,F9,STORY5,S9
SLAB,F10,STORY5,S10
SLAB,F11,STORY5,S17
SLAB,F12,STORY5,S18
SLAB,F13,STORY5,S19
SLAB,F14,STORY5,S20
SLAB,F15,STORY5,S21
SLAB,F16,STORY5,S22
SLAB,F17,STORY5,S25
SLAB,F18,STORY5,S26
SLAB,F19,STORY5,S27
SLAB,F20,STORY5,S28
SLAB,F21,STORY5,S29
SLAB,F22,STORY5,S30
SLAB,F23,STORY5,S32
SLAB,F24,STORY5,S23
SLAB,F25,STORY5,S33
SLAB,F26,STORY5,S34
SLAB,F27,STORY5,S35
SLAB,F28,STORY5,S37
SLAB,F29,STORY5,S38
SLAB,F1,STORY6,S1
SLAB,F2,STORY6,S2
SLAB,F3,STORY6,S3
SLAB,F4,STORY6,S4
SLAB,F5,STORY6,S5
SLAB,F6,STORY6,S6
SLAB,F7,STORY6,S7
SLAB,F8,STORY6,S8
SLAB,F9,STORY6,S9
SLAB,F10,STORY6,S10
SLAB,F11,STORY6,S17
SLAB,F12,STORY6,S18
SLAB,F13,STORY6,S19
SLAB,F14,STORY6,S20
SLAB,F15,STORY6,S21
SLAB,F16,STORY6,S22
SLAB,F17,STORY6,S25
SLAB,F18,STORY6,S26
SLAB,F19,STORY6,S27
SLAB,F20,STORY6,S28
SLAB,F21,STORY6,S29
SLAB,F22,STORY6,S30
SLAB,F23,STORY6,S32
SLAB,F24,STORY6,S23
SLAB,F25,STORY6,S33
SLAB,F26,STORY6,S34
SLAB,F27,STORY6,S35
SLAB,F28,STORY6,S37
SLAB,F29,STORY6,S38
SLAB,F1,STORY7,S1
SLAB,F2,STORY7,S2
SLAB,F3,STORY7,S3
SLAB,F4,STORY7,S4
SLAB,F5,STORY7,S5
SLAB,F6,STORY7,S6
SLAB,F7,STORY7,S7
SLAB,F8,STORY7,S8
SLAB,F9,STORY7,S9
SLAB,F10,STORY7,S10
SLAB,F11,STORY7,S17
SLAB,F12,STORY7,S18
SLAB,F13,STORY7,S19
SLAB,F14,STORY7,S20
SLAB,F15,STORY7,S21
SLAB,F16,STORY7,S22
SLAB,F17,STORY7,S25
SLAB,F18,STORY7,S26
SLAB,F19,STORY7,S27
SLAB,F20,STORY7,S28
SLAB,F21,STORY7,S29
SLAB,F22,STORY7,S30
SLAB,F23,STORY7,S32
SLAB,F24,STORY7,S23
SLAB,F25,STORY7,S33
SLAB,F26,STORY7,S34
SLAB,F27,STORY7,S35
SLAB,F28,STORY7,S37
SLAB,F29,STORY7,S38
SLAB,F1,STORY8,S1
SLAB,F2,STORY8,S2
SLAB,F3,STORY8,S3
SLAB,F4,STORY8,S4
SLAB,F5,STORY8,S5
SLAB,F6,STORY8,S6
SLAB,F7,STORY8,S7
SLAB,F8,STORY8,S8
SLAB,F9,STORY8,S9
SLAB,F10,STORY8,S10
SLAB,F11,STORY8,S17
SLAB,F12,STORY8,S18
SLAB,F13,STORY8,S19
SLAB,F14,STORY8,S20
SLAB,F15,STORY8,S21
SLAB,F16,STORY8,S22
SLAB,F17,STORY8,S25
SLAB,F18,STORY8,S26
SLAB,F19,STORY8,S27
SLAB,F20,STORY8,S28
SLAB,F21,STORY8,S29
SLAB,F22,STORY8,S30
SLAB,F23,STORY8,S32
SLAB,F24,STORY8,S23
SLAB,F25,STORY8,S33
SLAB,F26,STORY8,S34
SLAB,F27,STORY8,S35
SLAB,F28,STORY8,S37
SLAB,F29,STORY8,S38
SLAB,F1,STORY9,S1
SLAB,F2,STORY9,S2
SLAB,F3,STORY9,S3
SLAB,F4,STORY9,S4
SLAB,F5,STORY9,S5
SLAB,F6,STORY9,S6
SLAB,F7,STORY9,S7
SLAB,F8,STORY9,S8
SLAB,F9,STORY9,S9
SLAB,F10,STORY9,S10
SLAB,F11,STORY9,S17
SLAB,F12,STORY9,S18
SLAB,F13,STORY9,S19
SLAB,F14,STORY9,S20
SLAB,F15,STORY9,S21
SLAB,F16,STORY9,S22
SLAB,F17,STORY9,S25
SLAB,F18,STORY9,S26
SLAB,F19,STORY9,S27
SLAB,F20,STORY9,S28
SLAB,F21,STORY9,S29
SLAB,F22,STORY9,S30
SLAB,F23,STORY9,S32
SLAB,F24,STORY9,S23
SLAB,F25,STORY9,S33
SLAB,F26,STORY9,S34
SLAB,F27,STORY9,S35
SLAB,F28,STORY9,S37
SLAB,F29,STORY9,S38
SLAB,F1,STORY10,S1
SLAB,F2,STORY10,S2
SLAB,F3,STORY10,S3
SLAB,F4,STORY10,S4
SLAB,F5,STORY10,S5
SLAB,F6,STORY10,S6
SLAB,F7,STORY10,S7
SLAB,F8,STORY10,S8
SLAB,F9,STORY10,S9
SLAB,F10,STORY10,S10
SLAB,F11,STORY10,S17
SLAB,F12,STORY10,S18
SLAB,F13,STORY10,S19
SLAB,F14,STORY10,S20
SLAB,F15,STORY10,S21
SLAB,F16,STORY10,S22
SLAB,F17,STORY10,S25
SLAB,F18,STORY10,S26
SLAB,F19,STORY10,S27
SLAB,F20,STORY10,S28
SLAB,F21,STORY10,S29
SLAB,F22,STORY10,S30
SLAB,F23,STORY10,S32
SLAB,F24,STORY10,S23
SLAB,F25,STORY10,S33
SLAB,F26,STORY10,S34
SLAB,F27,STORY10,S35
SLAB,F28,STORY10,S37
SLAB,F29,STORY10,S38
SLAB,F1,STORY11,S1
SLAB,F2,STORY11,S2
SLAB,F3,STORY11,S3
SLAB,F4,STORY11,S4
SLAB,F5,STORY11,S5
SLAB,F6,STORY11,S6
SLAB,F7,STORY11,S7
SLAB,F8,STORY11,S8
SLAB,F9,STORY11,S9
SLAB,F10,STORY11,S10
SLAB,F11,STORY11,S17
SLAB,F12,STORY11,S18
SLAB,F13,STORY11,S19
SLAB,F14,STORY11,S20
SLAB,F15,STORY11,S21
SLAB,F16,STORY11,S22
SLAB,F17,STORY11,S25
SLAB,F18,STORY11,S26
SLAB,F19,STORY11,S27
SLAB,F20,STORY11,S28
SLAB,F21,STORY11,S29
SLAB,F22,STORY11,S30
SLAB,F23,STORY11,S32
SLAB,F24,STORY11,S23
SLAB,F25,STORY11,S33
SLAB,F26,STORY11,S34
SLAB,F27,STORY11,S35
SLAB,F28,STORY11,S37
SLAB,F29,STORY11,S38
SLAB,F1,STORY12,S1
SLAB,F2,STORY12,S2
SLAB,F3,STORY12,S3
SLAB,F4,STORY12,S4
SLAB,F5,STORY12,S5
SLAB,F6,STORY12,S6
SLAB,F7,STORY12,S7
SLAB,F8,STORY12,S8
SLAB,F9,STORY12,S9
SLAB,F10,STORY12,S10
SLAB,F11,STORY12,S17
SLAB,F12,STORY12,S18
SLAB,F13,STORY12,S19
SLAB,F14,STORY12,S20
SLAB,F15,STORY12,S21
SLAB,F16,STORY12,S22
SLAB,F17,STORY12,S25
SLAB,F18,STORY12,S26
SLAB,F19,STORY12,S27
SLAB,F20,STORY12,S28
SLAB,F21,STORY12,S29
SLAB,F22,STORY12,S30
SLAB,F23,STORY12,S32
SLAB,F24,STORY12,S23
SLAB,F25,STORY12,S33
SLAB,F26,STORY12,S34
SLAB,F27,STORY12,S35
SLAB,F28,STORY12,S37
SLAB,F29,STORY12,S38
SLAB,F1,STORY13,S1
SLAB,F2,STORY13,S2
SLAB,F3,STORY13,S3
SLAB,F4,STORY13,S4
SLAB,F5,STORY13,S5
SLAB,F6,STORY13,S6
SLAB,F7,STORY13,S7
SLAB,F8,STORY13,S8
SLAB,F9,STORY13,S9
SLAB,F10,STORY13,S10
SLAB,F11,STORY13,S17
SLAB,F12,STORY13,S18
SLAB,F13,STORY13,S19
SLAB,F14,STORY13,S20
SLAB,F15,STORY13,S21
SLAB,F16,STORY13,S22
SLAB,F17,STORY13,S25
SLAB,F18,STORY13,S26
SLAB,F19,STORY13,S27
SLAB,F20,STORY13,S28
SLAB,F21,STORY13,S29
SLAB,F22,STORY13,S30
SLAB,F23,STORY13,S32
SLAB,F24,STORY13,S23
SLAB,F25,STORY13,S33
SLAB,F26,STORY13,S34
SLAB,F27,STORY13,S35
SLAB,F28,STORY13,S37
SLAB,F29,STORY13,S38
SLAB,F1,STORY14,S1
SLAB,F2,STORY14,S2
SLAB,F3,STORY14,S3
SLAB,F4,STORY14,S4
SLAB,F5,STORY14,S5
SLAB,F6,STORY14,S6
SLAB,F7,STORY14,S7
SLAB,F8,STORY14,S8
SLAB,F9,STORY14,S9
SLAB,F10,STORY14,S10
SLAB,F11,STORY14,S17
SLAB,F12,STORY14,S18
SLAB,F13,STORY14,S19
SLAB,F14,STORY14,S20
SLAB,F15,STORY14,S21
SLAB,F16,STORY14,S22
SLAB,F17,STORY14,S25
SLAB,F18,STORY14,S26
SLAB,F19,STORY14,S27
SLAB,F20,STORY14,S28
SLAB,F21,STORY14,S29
SLAB,F22,STORY14,S30
SLAB,F23,STORY14,S32
SLAB,F24,STORY14,S23
SLAB,F25,STORY14,S33
SLAB,F26,STORY14,S34
SLAB,F27,STORY14,S35
SLAB,F28,STORY14,S37
SLAB,F29,STORY14,S38
SLAB,F1,STORY15,S1
SLAB,F2,STORY15,S2
SLAB,F3,STORY15,S3
SLAB,F4,STORY15,S4
SLAB,F5,STORY15,S5
SLAB,F6,STORY15,S6
SLAB,F7,STORY15,S7
SLAB,F8,STORY15,S8
SLAB,F9,STORY15,S9
SLAB,F10,STORY15,S10
SLAB,F11,STORY15,S17
SLAB,F12,STORY15,S18
SLAB,F13,STORY15,S19
SLAB,F14,STORY15,S20
SLAB,F15,STORY15,S21
SLAB,F16,STORY15,S22
SLAB,F17,STORY15,S25
SLAB,F18,STORY15,S26
SLAB,F19,STORY15,S27
SLAB,F20,STORY15,S28
SLAB,F21,STORY15,S29
SLAB,F22,STORY15,S30
SLAB,F23,STORY15,S32
SLAB,F24,STORY15,S23
SLAB,F25,STORY15,S33
SLAB,F26,STORY15,S34
SLAB,F27,STORY15,S35
SLAB,F28,STORY15,S37
SLAB,F29,STORY15,S38
SLAB,F1,STORY16,S1
SLAB,F2,STORY16,S2
SLAB,F3,STORY16,S3
SLAB,F4,STORY16,S4
SLAB,F5,STORY16,S5
SLAB,F6,STORY16,S6
SLAB,F7,STORY16,S7
SLAB,F8,STORY16,S8
SLAB,F9,STORY16,S9
SLAB,F10,STORY16,S10
SLAB,F11,STORY16,S17
SLAB,F12,STORY16,S18
SLAB,F13,STORY16,S19
SLAB,F14,STORY16,S20
SLAB,F15,STORY16,S21
SLAB,F16,STORY16,S22
SLAB,F17,STORY16,S25
SLAB,F18,STORY16,S26
SLAB,F19,STORY16,S27
SLAB,F20,STORY16,S28
SLAB,F21,STORY16,S29
SLAB,F22,STORY16,S30
SLAB,F23,STORY16,S32
SLAB,F24,STORY16,S23
SLAB,F25,STORY16,S33
SLAB,F26,STORY16,S34
SLAB,F27,STORY16,S35
SLAB,F28,STORY16,S37
SLAB,F29,STORY16,S38
